"pl_name","hostname","discoverymethod","default_flag","pl_bmasse","pl_rade","pl_eqt","pl_orbeccen","st_met","st_teff","st_rad","st_mass","pl_insol","density_gcc","v_esc_kms","can_hold_water","WRI_temp_only"
"HD 110067 c","HD 110067","Transit",1,6.3,2.388,699,NA,-0.2,5266,0.788,0.798,NA,2.5509640828064,18.1916099718204,0,0.146307288614883
"HD 110067 d","HD 110067","Transit",1,8.52,2.852,602,NA,-0.2,5266,0.788,0.798,NA,2.02515278235034,19.3581147297613,0,0.121595801594783
"HD 110067 e","HD 110067","Transit",1,3.9,1.94,533,NA,-0.2,5266,0.788,0.798,NA,2.94527722415367,15.8799620867396,0,0.104017527322752
"HD 110067 f","HD 110067","Transit",1,5.04,2.601,489,NA,-0.2,5266,0.788,0.798,NA,1.57934220639541,15.5906102519331,0,0.0928081930043563
"HD 110067 g","HD 110067","Transit",1,8.4,2.607,440,NA,-0.2,5266,0.788,0.798,NA,2.61410455789493,20.1042163907437,0,0.0803250706952335
"HD 110113 b","HD 110113","Transit",1,4.55,2.05,1371,0.093,0.14,5732,0.968,0.997,735.49,2.91216900509279,16.6857906542093,0,0.317504394568568
"HD 118203 b","HD 118203","Radial Velocity",1,680.15279098,12.778238,1361,0.3136,0.287,5742,2.04,1.27,NA,1.7974645252991,81.7119883384724,0,0.314956818587114
"HD 135344 A b","HD 135344 A","Imaging",1,3178.28407,16.25302201,1585,0.5,0.05,9540,1.5,NA,NA,4.0818505759305,156.620034936706,0,0.372022520571676
"HD 136352 b","HD 136352","Radial Velocity",1,4.72,1.664,905,0,-0.24,5664,1.058,0.87,111.6,5.64870369884715,18.8630693317759,0,0.198787353832828
"HD 136352 c","HD 136352","Radial Velocity",1,11.24,2.916,677,0,-0.24,5664,1.058,0.87,35.1,2.49959998888959,21.9890981842702,0,0.140702621455685
"HD 136352 d","HD 136352","Radial Velocity",1,8.82,2.562,431,0,-0.24,5664,1.058,0.87,5.74,2.89199788276804,20.7808234425592,0,0.0780322523119252
"HD 137496 b","HD 137496","Transit",1,4.04,1.31,2130,0,-0.03,5799,1.59,1.04,NA,9.90910065473328,19.6685823020113,0,0.5108654115609
"HD 1397 b","HD 1397","Transit",1,131.89945,11.500434,1228.3,0.251,0.29,5521,2.336,1.324,356,0.478153188943377,37.9299613361102,0,0.281150485313224
"HD 183579 b","HD 183579","Transit",1,20.4,3.49,752,0.061,-0.038,5784,0.96,0.996,NA,2.64618771155891,27.0782374898873,0,0.159809441316587
"HD 191939 b","HD 191939","Transit",1,10,3.41,880,0.031,-0.15,5348,0.94,0.81,100,1.390604481948,19.1796568670208,0,0.192418413879194
"HD 191939 c","HD 191939","Transit",1,8,3.195,600,0.034,-0.15,5348,0.94,0.81,21,1.35252144954122,17.7226060956949,0,0.121086286398492
"HD 191939 d","HD 191939","Transit",1,2.8,2.995,540,0.031,-0.15,5348,0.94,0.81,14.3,0.574690890243293,10.8292561138781,0,0.10580083050977
"HD 202772 A b","HD 202772 A","Transit",1,323.23311,17.317905,2132,0.038,0.3,6272,2.591,1.72,3440,0.343159908863506,48.3869520899727,0,0.511374926757191
"HD 203030 b","HD 203030","Imaging",1,3496.112477,14.4595851,1040,NA,NA,NA,NA,NA,NA,6.37653375926258,174.153739817187,0,0.233179629582452
"HD 20329 b","HD 20329","Transit",1,7.42,1.72,2141,0,-0.07,5596,1.13,0.9,3474,8.04054202774599,23.2624660253679,0,0.513667745140499
"HD 206893 b","HD 206893","Imaging",1,8899.195396,14.01122587,1429.2,0.14,NA,NA,NA,1.32,NA,17.8397638650236,282.26389283763,0,0.332331286780628
"HD 206893 c","HD 206893","Imaging",1,4036.4207689,16.36511182,1181.9,0.41,NA,NA,NA,1.32,NA,5.07815862337227,175.89631865286,0,0.26932973275928
"HD 207496 b","HD 207496","Transit",1,6.1,2.25,743,0.231,0.095,4819,0.769,0.8,72.9,2.95290205761317,18.4413062926078,0,0.157516622933279
"HD 207897 b","HD 207897","Transit",1,14.8,2.34302132,581.75,0,-0.03,5106,0.7827,0.8208,NA,6.34453439190581,28.1488567007122,0,0.116436960232339
"HD 213885 b","HD 213885","Transit",1,8.83,1.745,2128,0,-0.04,5978,1.1011,1.068,NA,9.16307352669224,25.1942050006752,0,0.510355896364609
"HD 21520 b","HD 21520","Transit",1,17.7,2.697,637,0,0.049,5871,1.044,1.09,NA,4.97504700948491,28.6922220123233,0,0.13051231752987
"HD 21749 c","GJ 143","Transit",1,3.7,0.892,701,NA,0.003,4640,0.695,0.73,NA,28.7457684326178,22.8105867955026,0,0.146816803811174
"HD 219134 b","HD 219134","Radial Velocity",1,4.74,1.602,1015,0,0.11,4699,0.778,0.81,176.2,6.35707841036491,19.2653071588567,0,0.226810689628818
"HD 219134 c","HD 219134","Radial Velocity",1,4.36,1.511,782,0.062,0.11,4699,0.778,0.81,62.1,6.96882980261217,19.0251914226836,0,0.167452169260948
"HD 219134 d","HD 219134","Radial Velocity",1,16.17,1.61,410.5,0.138,0.11,4699,0.778,0.81,4.72,21.3648158367481,35.4944208720677,0,0.0728097215499452
"HD 219134 f","HD 219134","Radial Velocity",1,7.3,1.31,522.6,0.148,0.11,4699,0.778,0.81,12.38,17.9050581137507,26.4389257325847,0,0.101368048302041
"HD 219666 b","HD 219666","Transit",1,17.6,4.898,1076,0.05,NA,5540,1.059,1.02,NA,0.825891672675011,21.2307319029167,0,0.242350903115685
"HD 22946 d","HD 22946","Transit",1,26.57,2.607,546,NA,-0.08,6169,1.117,1.098,18.561,8.26866167896052,35.7555352996516,0,0.107329376098642
"HD 23472 b","HD 23472","Transit",1,8.32,2,543,0.072,-0.2,4684,0.71,0.67,16,5.73456,22.8436074208957,0,0.106565103304206
"HD 23472 c","HD 23472","Transit",1,3.41,1.87,467,0.063,-0.2,4684,0.71,0.67,7.96,2.87538710757259,15.1242695496928,0,0.0872035258451583
"HD 23472 d","HD 23472","Transit",1,0.55,0.75,909,0.07,-0.2,4684,0.71,0.67,117,7.18862222222222,9.59110699206996,0,0.19980638422541
"HD 23472 e","HD 23472","Transit",1,0.72,0.818,723,0.07,-0.2,4684,0.71,0.67,46.7,7.25336190751988,10.5076988889728,0,0.152421470970372
"HD 23472 f","HD 23472","Transit",1,0.77,1.137,630,0.07,-0.2,4684,0.71,0.67,26.3,2.88852474855108,9.21686344044758,0,0.128729014342853
"HD 25463 b","HD 25463","Transit",1,8.7,2.54535814,1198.46,0,-0.018,6353,1.4182,1.251,NA,2.90897053047977,20.7063332914962,0,0.273548518584567
"HD 25463 c","HD 25463","Transit",1,4.3,1.36354953,1585.57,0,-0.018,6353,1.4182,1.251,NA,9.35238686566183,19.8891760270119,0,0.372167732402619
"HD 260655 b","HD 260655","Transit",1,2.14,1.24,709,0.039,-0.43,3803,0.439,0.439,42.2,6.18892870329965,14.7134347210406,0,0.148854864596337
"HD 260655 c","HD 260655","Transit",1,3.09,1.533,557,0.038,-0.43,3803,0.439,0.439,16.1,4.72932082709589,15.9010639774965,0,0.110131709678241
"HD 2685 b","HD 2685","Transit",1,371.8611,16.14096,2061,0.091,0.02,6801,1.56,1.43,NA,0.487595206694227,53.7580759907888,0,0.49328713728887
"HD 28109 b","HD 28109","Transit",1,18.496,2.199,881.2,0.3307,0,6120,1.446,1.26,NA,9.59111040865854,32.4821162535235,0,0.192724122996968
"HD 28109 c","HD 28109","Transit",1,7.943,4.23,585.2,0.1203,0,6120,1.446,1.26,NA,0.578669006514688,15.3475875773505,0,0.11731587394594
"HD 28109 d","HD 28109","Transit",1,5.681,3.25,506.5,0.0864,0,6120,1.446,1.26,NA,0.912518059171598,14.8077385174104,0,0.0972664509719002
"HD 3167 b","HD 3167","Transit",1,4.97,1.67,1774,0,0.04,5261,0.88,0.837,1650,5.88401453752826,19.3213728575843,0,0.42017170662115
"HD 3167 c","HD 3167","Transit",1,11.13,3,564,0.06,0.04,5261,0.88,0.837,16.9,2.27299333333333,21.5727235183692,0,0.111915012865259
"HD 332231 b","HD 332231","Transit",1,74.1,9.07303305,798.3,0,0.043,6128,1.266,1.1642,NA,0.54705059048182,32.0074355909055,0,0.171604718110718
"HD 35843 c","HD 35843","Transit",1,11.32,2.54,479,0.153,-0.27,5666,0.897,0.94,NA,3.80900935030216,23.6441865805343,0,0.0902606170229027
"HD 42813 b","HD 42813","Transit",1,9.1,3.41,716,NA,0.24,5289,0.98,0.901,74.7,1.26545007857268,18.2962265551768,0,0.150638167783354
"HD 5278 b","HD 5278","Transit",1,7.8,2.45,943,0.08,-0.12,6203,1.194,1.126,132,2.92457734447382,19.9839935948749,0,0.208468142562352
"HD 6061 b","HD 6061","Transit",1,10,2.42763557,1075.31,0,-0.05,5934,1.0072,1.0269,NA,3.85404059821999,22.7314048331419,0,0.242175120372965
"HD 63433 b","HD 63433","Transit",1,37.3,2.16351593,886.44,0,0.079,5634,0.9169,0.9883,NA,20.3093162242747,46.5042227251394,0,0.19405905281125
"HD 63433 c","HD 63433","Transit",1,17.2,2.58229101,622.31,0,0.079,5634,0.9169,0.9883,NA,5.50781898653694,28.9054446501253,0,0.126769928413115
"HD 63935 b","HD 63935","Transit",1,10.5,2.91575244,825.22,0,0.107,5513,0.9598,0.9406,NA,2.33563039118496,21.2538371359134,0,0.178462792652791
"HD 63935 c","HD 63935","Radial Velocity",1,11.1,3.06451296,619.59,0,0.107,5513,0.9598,0.9406,NA,2.12669570267556,21.3156598317729,0,0.12607698774616
"HD 73344 b","HD 73344","Transit",1,10.48,2.884,911,0.03,0.143,6252.6,1.22,1.2,NA,2.40903037670264,21.3501551800822,0,0.2003158994217
"HD 73583 b","HD 73583","Transit",1,10.2,2.79,714,0.09,0,4511,0.65,0.73,43.3,2.58972902164918,21.4148978391765,0,0.150128652587063
"HD 73583 c","HD 73583","Transit",1,9.7,2.39,498,0.08,0,4511,0.65,0.73,10.2,3.91782283501682,22.5634206137012,0,0.0951010113876646
"HD 77946 b","HD 77946","Transit",1,10.9,2.89646124,1128.86,0.211,0.215,6007,1.3174,1.1973,NA,2.47337573635799,21.7268822675018,0,0.255817389753649
"HD 80653 b","HD 80653","Transit",1,5.72,1.613,2463,0,0.255,5959,1.22,1.18,6130,7.51553130943494,21.09108166919,0,0.595699691743306
"HD 86226 c","HD 86226","Transit",1,7.25,2.16,1311,0.075,0.018,5863,1.053,1.019,NA,3.96682932289285,20.5191870462023,0,0.302218938679846
"HD 88986 b","HD 88986","Radial Velocity",1,17.2,2.49,460,0.24,0.06,5861,1.543,1.25,NA,6.14323554439367,29.4362560916086,0,0.0854202226581408
"HD 89345 b","HD 89345","Transit",1,34.9613,7.39794,1089,0.22,0.421,5576,1.747,1.157,NA,0.476126025100021,24.347613937668,0,0.245662751891575
"HD 93963 A b","HD 93963 A","Transit",1,2.8,1.46954368,1842.23,0,0.11,5908,1.0311,1.0844,NA,4.86493783373132,15.4598682553389,0,0.437553817542608
"HD 93963 A c","HD 93963 A","Transit",1,18.4,3.11976057,1212.45,0,0.11,5908,1.0311,1.0844,NA,3.34134092757329,27.1998370197346,0,0.27711257738262
"HD 95338 b","HD 95338","Radial Velocity",1,42.44,3.89,385,0.197,0.04,5212,0.87,0.83,7.42,3.97551441954996,36.9939674092772,0,0.0663134027972384
"HD 97658 b","HD 97658","Radial Velocity",1,8.3,2.12,751,0.05,-0.23,5212,0.728,0.85,NA,4.80327300388912,22.1609890113746,0,0.159554683718442
"HIP 116454 b","HIP 116454","Transit",1,9.7,2.469,753.2,0.215,0,5048,0.758,0.8,51.2858,3.55365470050176,22.1995077647676,0,0.160115150434362
"HIP 29442 c","HD 42813","Radial Velocity",1,4.5,1.551,1123,NA,0.24,5289,0.98,0.901,451,6.65034050286112,19.0773646343684,0,0.254324510228518
"HIP 29442 d","HD 42813","Radial Velocity",1,5.14,1.538,920,NA,0.24,5289,0.98,0.901,203,7.79042003983278,20.4748823254707,0,0.202608717805009
"HIP 65 A b","HIP 65 A","Transit",1,1021.18779,22.75427,1411,0,0.18,4590,0.7242,0.781,661,0.477951307467526,75.0307652411853,0,0.327694698494383
"HIP 65426 b","HIP 65426","Imaging",1,2860.47,16.8135,1500,NA,NA,8840,1.77,1.96,NA,3.3184079445371,146.085683626008,0,0.35036812472932
"HIP 8152 b","HIP 8152","Transit",1,8.9,2.53625843,794.96,0,0.007,5618,0.9603,0.9373,NA,3.00798909716438,20.9805212697515,0,0.170753827732912
"HIP 8152 c","HIP 8152","Transit",1,10.7,2.52442508,650.68,0.2,0.007,5618,0.9603,0.9373,NA,3.66744053525742,23.0583734358167,0,0.133997401472499
"HIP 94235 b","HIP 94235","Transit",1,379,3,1060,0.32,0,5991,1.08,1.094,NA,77.4002222222222,125.885874240652,0,0.23827478154536
"HIP 9618 b","HIP 9618","Transit",1,8.3,3.82838127,640.88,0,-0.018,5649,0.9593,0.942,NA,0.815641483166451,16.4910943895345,0,0.131500777010674
"HIP 9618 c","HIP 9618","Transit",1,7,3.42855926,470.31,0,-0.018,5649,0.9593,0.942,NA,0.957700735276832,16.003361385507,0,0.0880467734950195
"HIP 97166 b","HIP 97166","Transit",1,19.1,2.4801338,701.66,0.29,0.248,5216,0.8418,0.9342,NA,6.90358689681191,31.0811551146584,0,0.14698494382595
"HR 858 b","HR 858","Transit",1,3.55,2.004,1552,0,0.025,6354,1.258,1.204,NA,2.4322150039386,14.9067627889595,0,0.363615519832879
"HR 858 c","HR 858","Transit",1,3.8,1.979,1309,0,0.025,6354,1.258,1.204,NA,2.70341659731861,15.5198287160472,0,0.301709423483555
"HR 858 d","HR 858","Transit",1,7.1,2.001,1061,0,0.025,6354,1.258,1.204,NA,4.88634182189999,21.0971432964836,0,0.238529539143505
"HR 8799 e","HR 8799","Imaging",1,3178.3,13.11453,1150,0.15,-0.5,7400,NA,NA,NA,7.76968580550616,174.356884881339,0,0.261202965378442
"K2-100 b","K2-100","Transit",1,21.8,3.88,1841,0,0.22,5945,1.24,1.15,1915,2.05791806046634,26.5479142792295,0,0.437240465696889
"K2-110 b","K2-110","Transit",1,15.9,2.592,638,0.13,-0.34,5010,0.713,0.738,27.7,5.03452955252206,27.7395292224198,0,0.130767075128016
"K2-111 b","K2-111","Transit",1,5.58,1.82,1309,0.1,-0.46,5775,1.25,0.84,490,5.10371949026701,19.6109859321445,0,0.301709423483555
"K2-114 b","K2-114","Transit",1,638.83509807,10.59248676,701.4,0.079,0.42,4899,0.832,0.863,NA,2.96388767548792,86.9788060890416,0,0.146918706850432
"K2-115 b","K2-115","Transit",1,321.00669107,11.80305668,696,0.063,-0.198,5870,0.855,0.918,NA,1.07645869154103,58.4087374599104,0,0.145543015820447
"K2-12 b","K2-12","Transit",1,5.2,2.44,1026,0.5,0,5672,1.117,0.965,185,1.97378855498918,16.350264448656,0,0.229613023208417
"K2-131 b","K2-131","Transit",1,7.9,1.69,2223,0,-0.04,5120,0.7595,0.803,4070,9.02472005832425,24.2152086788643,0,0.534557868188419
"K2-136 b","K2-136","Transit",1,4.3,1.014,610,0.14,-0.02,4500,0.677,0.742,33.5,22.7416175871978,23.0639279650181,0,0.123633862379945
"K2-136 c","K2-136","Transit",1,18.1,3,470,0.047,-0.02,4500,0.677,0.742,11.91,3.69642222222222,27.5103859175645,0,0.0879677986395944
"K2-136 d","K2-136","Transit",1,3,1.565,420,0.071,-0.02,4500,0.677,0.742,7.07,4.31563782466626,15.5067747741999,0,0.0752299187323262
"K2-140 b","K2-140","Transit",1,295.58041851,13.56286665,962,0,0.1,5585,1.06,0.96,204,0.653262827181374,52.2853604839383,0,0.213308536927114
"K2-141 b","K2-141","Transit",1,4.97,1.51,2103,0,0,4570,0.681,0.708,3260,7.95961952406526,20.3192532584279,0,0.503986956410975
"K2-141 c","K2-141","Transit",1,8,7,695,0.092,0,4570,0.681,0.708,39.1,0.128606413994169,11.9733036376766,0,0.145288258222301
"K2-157 b","K2-157","Transit",1,1.14,0.935,2432,NA,0.02,5334,0.86,0.89,6660,7.69018487421173,12.3670080334952,0,0.5878022062008
"K2-18 b","K2-18","Transit",1,8.92,2.37,284,0.2,0.12,3457,0.411,0.359,NA,3.69476293401176,21.7283264145302,1,0.0405828853845566
"K2-180 b","K2-180","Transit",1,11.41003981,2.46597575,797.5,0.075,-0.578,5365,0.719,0.735,NA,4.19553662822313,24.0916864229393,0,0.171400912032201
"K2-182 b","K2-182","Transit",1,20.97667486,2.71257333,965.8,0.071,0.022,5128,0.789,0.823,NA,5.79507346637901,31.145521154435,0,0.214276615800066
"K2-199 b","K2-199","Transit",1,6.9,1.73,913,0.02,-0.01,4491,0.682,0.711,116.2,7.34814204793348,22.3676066352571,0,0.200825414617991
"K2-199 c","K2-199","Transit",1,12.4,2.85,694,0.03,-0.01,4491,0.682,0.711,38.6,2.95361487745217,23.3618071879664,0,0.145033500624156
"K2-216 b","K2-216","Transit",1,8,1.75,1103,0,0,4503,0.72,0.7,248,8.23081049562682,23.9466072753532,0,0.24922935826561
"K2-222 b","K2-222","Transit",1,8.7,2.35,871,0.16,-0.315,5942,1.115,0.989,96,3.69642950020708,21.5498235170737,0,0.190125595495886
"K2-232 b","K2-232","Transit",1,126.49634,11.209,1030,0.258,0.1,6154,1.161,1.188,NA,0.495272385722163,37.6247452489057,0,0.230632053600999
"K2-233 b","K2-233","Transit",1,2.4,1.315,1127,0,-0.082,4796,0.71,0.79,269,5.81970197313056,15.1307608518003,0,0.255343540621099
"K2-233 c","K2-233","Transit",1,4.6,1.272,794,0,-0.082,4796,0.71,0.79,66.2,12.3243283232318,21.2987140486412,0,0.170509260438693
"K2-233 d","K2-233","Transit",1,10.3,2.363,525,0.18,-0.082,4796,0.71,0.79,12.7,4.30440197089388,23.3832446857905,0,0.101979466537589
"K2-237 b","K2-237","Transit",1,434.15360396,16.06246934,1759,0.03,0.337,6180,1.236,1.256,NA,0.577661252000058,58.2282277591467,0,0.41635034264897
"K2-238 b","K2-238","Transit",1,273.3338,14.5717,1587,0,0.34,5630,1.59,1.19,NA,0.487112681890403,48.507576973578,0,0.372532035767967
"K2-25 b","K2-25","Transit",1,24.5,3.44,494,0.428,0.15,3207,0.2932,0.2634,9.91,3.31861994069705,29.8897197851905,0,0.0940819809950832
"K2-260 b","K2-260","Transit",1,546.66486004,18.41635529,2090,0.053,0.334,6860,1.755,1.637,NA,0.482588385387753,61.0206401369732,0,0.500675107635085
"K2-261 b","K2-261","Transit",1,68.96876432,9.26982704,1036,0.274,0.372,5490,1.663,1.107,NA,0.477424073342106,30.5498041000839,0,0.232160599189871
"K2-263 b","K2-263","Transit",1,14.9,2.41,470,0.15,-0.08,5368,0.85,0.88,8.17,5.86951075122516,27.8485530811511,0,0.0879677986395944
"K2-265 b","K2-265","Transit",1,7.3418362,1.70824866,1366,0.16,0.033,5420,0.92,0.901,NA,8.12116223792371,23.2190701579422,0,0.316230606577841
"K2-266 b","K2-266","Transit",1,11.26782377,3.3,1515,NA,-0.12,4285,0.703,0.686,879.5,1.72888054839803,20.6957455275731,0,0.354189488701501
"K2-266 c","K2-266","Transit",1,0.29013072,0.705,664.5,0.042,-0.12,4285,0.703,0.686,32.4,4.56555024403713,7.18489328474623,0,0.137518151478868
"K2-266 d","K2-266","Transit",1,8.9,2.93,538.3,0.047,-0.12,4285,0.703,0.686,13.95,1.95098489661008,19.5199731438298,0,0.105367742592923
"K2-266 e","K2-266","Transit",1,14.3,2.73,490.1,0.043,-0.12,4285,0.703,0.686,9.581,3.87538503708049,25.6333116601556,0,0.0930884263623163
"K2-27 b","K2-27","Transit",1,30.9,4.48,902,0.251,0.13,5248,0.885,0.866,116,1.89492139454833,29.4142822451951,0,0.198023081038392
"K2-280 b","K2-280","Transit",1,37.1,7.5,787,0.35,0.33,5500,1.28,1.03,NA,0.484905244444444,24.9100354609677,0,0.168725957251675
"K2-285 b","K2-285","Transit",1,9.68,2.59,1088.9,0,0,4975,0.787,0.83,234.31,3.07215290176188,21.6523889200694,0,0.245637276131761
"K2-285 c","K2-285","Transit",1,15.68,3.53,741.4,0,0,4975,0.787,0.83,50.35,1.96557085521017,23.6049833889626,0,0.157109010776246
"K2-285 d","K2-285","Transit",1,6.5,2.48,619.9,0,0,4975,0.787,0.83,24.61,2.34976849132288,18.1321315224765,0,0.126155962601585
"K2-285 e","K2-285","Transit",1,10.7,1.95,500.9,0,0,4975,0.787,0.83,10.5,7.95695139837152,26.2356969579959,0,0.0958398084222862
"K2-287 b","K2-287","Transit",1,100.11645,9.494023,804,0.478,0.2,5695,1.07,1.056,NA,0.645091567567761,36.370192841149,0,0.173056836420146
"K2-29 b","K2-29","Transit",1,232.0159,13.33871,1171,0.066,0.16,5358,0.86,0.94,NA,0.539067337157522,46.7110878234615,0,0.266552874939495
"K2-290 b","K2-290","Transit",1,10.9,3.06,1230,0,-0.06,6302,1.511,1.194,NA,2.09763045719804,21.1383243936206,0,0.281583573230072
"K2-290 c","K2-290","Transit",1,246.00042,11.276254,676,0,-0.06,6302,1.511,1.194,NA,0.94603686598861,52.3122647154919,0,0.14044786385754
"K2-292 b","K2-292","Transit",1,24.5,2.63,795,0.04,0.07,5725,1.09,1,67,7.42618220529681,34.1840244634407,0,0.170764018036838
"K2-295 b","K2-295","Transit",1,106.47305,10.054473,852,0,0.14,4444,0.7,0.74,NA,0.577601776204514,36.4467001679535,0,0.185285201131124
"K2-3 b","K2-3","Transit",1,5.11,2.078,501.3,0.107,-0.157,3844,0.546,0.549,10.5,3.14015461384556,17.5632830762299,0,0.0959417114615443
"K2-3 c","K2-3","Transit",1,2.68,1.582,371.8,0.048,-0.157,3844,0.546,0.549,3.17,3.7323478987106,14.5774707980245,0,0.0629506025017196
"K2-3 d","K2-3","Transit",1,2.2,1.458,305.2,0.091,-0.157,3844,0.546,0.549,1.44,3.91396439541431,13.757850982215,1,0.0459837464652383
"K2-30 b","K2-30","Transit",1,184.02357,11.646151,1092,0,-0.15,5425,0.844,0.9,NA,0.642381408387094,44.5208595083584,0,0.246427024686011
"K2-32 b","K2-32","Transit",1,15,5.299,837,0.03,-0.06,5271,0.86,0.83,NA,0.555873873422184,18.8437221709936,0,0.181463837158943
"K2-32 c","K2-32","Transit",1,8.1,3.134,634,0.049,-0.06,5271,0.86,0.83,NA,1.45095787601591,18.0057425428164,0,0.129748044735434
"K2-32 d","K2-32","Transit",1,6.7,3.484,550,0.05,-0.06,5271,0.86,0.83,NA,0.873588936816471,15.5316054943064,0,0.108348406491224
"K2-32 e","K2-32","Transit",1,2.1,1.212,1066,0.043,-0.06,5271,0.86,0.83,NA,6.50396502251931,14.7426773231142,0,0.239803327134232
"K2-329 b","K2-329","Transit",1,82.6358,8.675766,650,0.0697,0.098,5282,0.822,0.901,45.7,0.697768738259089,34.5659283736659,0,0.13382416630576
"K2-36 b","K2-36","Transit",1,4.3,1.43,1328,0.093,NA,4916,0.718,0.79,519,8.10824951858743,19.421565405425,0,0.306549817848317
"K2-36 c","K2-36","Transit",1,7.9,3.2,854,0.089,NA,4916,0.718,0.79,89,1.32936401367187,17.5977271259671,0,0.185794716327414
"K2-38 b","K2-38","Transit",1,7.7,1.655,1310,0.11,0.235,5705,1.141,1.054,490,9.3662014106228,24.1581896442639,0,0.301964181081701
"K2-38 c","K2-38","Transit",1,7.4,2.49,949,0.086,0.235,5705,1.141,1.054,135.3,2.64301994351821,19.3078630173613,0,0.209996688151224
"K2-415 b","K2-415","Transit",1,7.5,1.015,412.4,NA,-0.13,3173,0.1965,0.1635,4.82,39.5484892761601,30.4449758042955,0,0.0732937609864214
"K2-416 b","K2-416","Transit",1,1652.7077164,2.66,447,NA,NA,3746,0.554,0.548,NA,484.192331213315,279.174168792096,0,0.082108373882251
"K2-417 b","K2-417","Transit",1,699.2224954,3.31,558,NA,NA,3861,0.5776,0.569,NA,106.315888356407,162.784002182211,0,0.110386467276386
"K2-419 A b","K2-419 A","Transit",1,196,10.55,377,0.042,-0.11,3711,0.541,0.562,3.3,0.920376357884681,48.274727229675,0,0.0642753420120755
"K2-60 b","K2-60","Transit",1,135.39558,7.655747,1400,0,0.01,5500,1.12,0.97,NA,1.66382838929347,47.1006043641683,0,0.324892364914784
"K2-66 b","K2-66","Transit",1,21.3,2.49,1372,0,-0.047,5887,1.67,1.11,840,7.60761145904565,32.7573039772113,0,0.317759152166713
"K2-79 b","K2-79","Transit",1,9.2,4.09,1022,0.23,0.035,5897,1.265,1.066,181,0.741454772768699,16.7977178564046,0,0.228593992815836
"K2-97 b","K2-97","Transit",1,174.48779544,13.45077684,1566,0.207,0.328,4673,4.14,1.17,NA,0.395357257146457,40.3391615130487,0,0.367182126206914
"K2-98 b","K2-98","Transit",1,34.00763955,5.06645928,1185,0.119,-0.044,6260,1.518,1.246,NA,1.44188153801962,29.017098826216,0,0.27011948131353
"K2-99 b","K2-99","Transit",1,276.51071409,11.88151954,1184,0.22,0.2,6069,2.55,1.44,NA,0.908997661236759,54.0303786681134,0,0.269864723715385
"KELT-10 b","KELT-10","Transit",1,215.80657,15.681391,1377,NA,0.09,5948,1.209,1.112,600,0.308587033117909,41.5487595119772,0,0.31903294015744
"KELT-11 b","KELT-11","Transit",1,65.15482343,15.13212395,1712,0,0.17,5375,2.69,1.44,NA,0.103684458502894,23.2402804067129,0,0.404376735536137
"KELT-12 b","KELT-12","Transit",1,301.9385,19.95202,1800,0,0.19,6279,2.37,1.591,1749,0.209616101956494,43.5696261547366,0,0.426795404172929
"KELT-14 b","KELT-14","Transit",1,408.09372,19.537287,1970,0,0.32,5720,1.52,1.239,NA,0.301740707686572,51.1877276238155,0,0.470104195857641
"KELT-16 b","KELT-16","Transit",1,874.0325,15.860735,2453,0,-0.002,6236,1.36,1.211,NA,1.2078817413874,83.1419409732558,0,0.593152115761853
"KELT-17 b","KELT-17","Transit",1,416.3573,17.093725,2087,NA,-0.018,7454,1.645,1.635,NA,0.459645282099588,55.2755099659149,0,0.499910834840649
"KELT-18 b","KELT-18","Transit",1,375.0394,17.59813,2085,0,0.09,6670,1.908,1.524,3152,0.379440856751768,51.7038888727044,0,0.499401319644358
"KELT-19 A b","KELT-19 A","Transit",1,1293.5681,21.40919,1935,NA,-0.12,7500,1.83,1.62,2340,0.726867665223676,87.0587752202926,0,0.461187679922554
"KELT-20 b","KELT-20","Transit",1,1074.90106,19.514869,2262,NA,-0.29,8720,1.565,1.76,4362.5,0.797514030195188,83.1226629710602,0,0.544493414516088
"KELT-21 b","KELT-21","Transit",1,1242.7153,17.777474,2051,0,-0.405,7598,1.638,1.458,2950,1.21963042739022,93.6415986236801,0,0.490739561307416
"KELT-23 A b","KELT-23 A","Transit",1,298.12454,14.829507,1561,0,-0.105,5899,0.996,0.944,991.183,0.504062452322424,50.2173197205447,0,0.365908338216187
"KELT-24 b","KELT-24","Transit",1,1458.83238813,12.71098411,1391,0.0319,0.138,6426,1.338,1.268,624,3.91682917499056,119.98615408354,0,0.322599546531475
"KELT-4 A b","KELT-4 A","Transit",1,286.68266,19.044091,1823,0,-0.116,6206,1.603,1.201,1840,0.228869248242956,43.4548856443065,0,0.432654828930273
"KELT-9 b","KELT-9","Transit",1,915.3504,21.196219,4050,0,-0.03,10170,2.362,2.52,44900,0.530003751183665,73.6007960326635,0,1
"KOI-1257 b","KOI-1257","Transit",1,460.83,10.54,511,0.772,0.27,5520,1.13,0.99,NA,2.17012961176172,74.0573366261533,0,0.0984128601635544
"KOI-13 b","KOI-13","Transit",1,2949.4624,16.948008,2550,0.00064,0.2,7650,1.74,1.72,NA,3.34082436917054,147.750896451605,0,0.617863602781953
"KOI-134 b","KOI-134","Transit",1,346.43296363,12.03844527,659,0.16,0.427,6160,1.667,1.407,45,1.09490077412521,60.0817295268817,0,0.136116984689068
