"pl_name","WRI_weighted","WRI_temp_only","WRI_difference"
"Kepler-40 b",0.34782901455309,0.380939036506764,-0.033110021953674
"Kepler-409 b",0.0570831972482828,0.0798155554989427,-0.0227323582506599
"Kepler-41 b",0.324633651119045,0.424247828191476,-0.099614177072431
"Kepler-411 b",0.201060978056082,0.258145874200698,-0.057084896144616
"Kepler-411 c",0.13195034895577,0.181718594757089,-0.049768245801319
"Kepler-411 d",0.0478454203470295,0.0726823427508725,-0.024836922403843
"Kepler-412 b",0.349572376277987,0.439533284080198,-0.089960907802211
"Kepler-423 b",0.293804808556189,0.377117672534583,-0.083312863978394
"Kepler-425 b",0.178590792310466,0.240822357526813,-0.062231565216347
"Kepler-426 b",0.225542725397134,0.299416605100247,-0.073873879703113
"Kepler-427 b",0.182624410744247,0.248465085471174,-0.065840674726927
"Kepler-428 b",0.223136079472155,0.240822357526813,-0.017686278054658
"Kepler-43 b",0.367578194053839,0.380939036506764,-0.013360842452925
"Kepler-433 b",0.37861737945823,0.420681221817441,-0.042063842359211
"Kepler-434 b",0.249132847577313,0.222989325656638,0.026143521920675
"Kepler-435 b",0.312519755101457,0.408707614704609,-0.096187859603152
"Kepler-44 b",0.301788045138385,0.361577459047716,-0.059789413909331
"Kepler-45 b",0.182455026760844,0.222989325656638,-0.040534298895794
"Kepler-454 b",0.133119895837182,0.201589687412427,-0.068469791575245
"Kepler-46 b",0.252764314926183,0.106565103304206,0.146199211621977
"Kepler-5 b",0.360073022747663,0.414057524265661,-0.053984501517998
"Kepler-51 b",0.0492970849417845,0.106565103304206,-0.0572680183624215
"Kepler-51 c",0.0316704249783898,0.0800703130970881,-0.0483998881186983
"Kepler-51 d",0.0240044746237111,0.065294372404657,-0.0412898977809459
"Kepler-538 b",0.0537478138791465,0.0744656459378901,-0.0207178320587436
"Kepler-539 b",0.100367824539665,0.0669757725524164,0.0333920519872486
"Kepler-553 b",0.215499201257939,0.245662751891575,-0.030163550633636
"Kepler-553 c",0.183604686778075,0.0321758846457595,0.151428802132316
"Kepler-6 b",0.267460458405909,0.340177820803505,-0.072717362397596
"Kepler-62 b",0.121253898102504,0.159299926120297,-0.038046028017793
"Kepler-62 c",0.108902437873915,0.115481619239294,-0.00657918136537899
"Kepler-62 d",0.0755273184184925,0.098158102565409,-0.0226307841469165
"Kepler-62 e",0.0660540782466729,0.0370162790105215,0.0290377992361514
"Kepler-62 f",0.0614417244760755,0.0212213079255089,0.0402204165505666
"Kepler-68 b",0.205098345286102,0.293047665146613,-0.087949319860511
"Kepler-68 c",0.154174482104393,0.236236720760197,-0.082062238655804
"Kepler-7 b",0.284216971046511,0.383486612488217,-0.099269641441706
"Kepler-74 b",0.203536847881039,0.242860418311976,-0.039323570430937
"Kepler-75 b",0.322905748032503,0.163630805288768,0.159274942743735
"Kepler-76 b",0.432746294254827,0.513412987542353,-0.080666693287526
"Kepler-77 b",0.260198351892978,0.335082668840598,-0.07488431694762
"Kepler-78 b",0.37265191636341,0.534557868188419,-0.161905951825009
"Kepler-8 b",0.303083343054691,0.396224492395486,-0.093141149340795
"Kepler-849 b",0.095934136148914,0.0606323083585968,0.0353018277903172
"Kepler-87 b",0.100093793031012,0.0900058594247573,0.0100879336062547
"Kepler-87 c",0.030081034663116,0.070899039563855,-0.040818004900739
"Kepler-91 b",0.379781668385587,0.487937227727817,-0.10815555934223
"Kepler-93 b",0.178313319982082,0.256872086209971,-0.078558766227889
"L 168-9 b",0.149888304659946,0.222479810460347,-0.072591505800401
"L 98-59 b",0.0671688941718609,0.126181438361399,-0.0590125441895381
"L 98-59 c",0.0566906834838999,0.102234224135735,-0.0455435406518351
"L 98-59 d",0.032562695046971,0.0742108883397447,-0.0416481932927737
"LHS 1140 b",0.00918540305205566,0.0258069446921254,-0.0166215416400697
"LHS 1140 c",0.0373398377706133,0.0757394339286169,-0.0383995961580036
"LHS 1478 b",0.0719302684042668,0.119812498407765,-0.0478822300034982
"LP 714-47 b",0.107880814745219,0.146562046213028,-0.038681231467809
"LP 791-18 c",0.0256968584347019,0.0508750923496293,-0.0251782339149274
"LP 791-18 d",0.0281029149214862,0.0689883575777647,-0.0408854426562785
"LP 890-9 b",0.0645135667108149,0.0691157363768374,-0.0046021696660225
"LP 890-9 c",0.0613704842425993,0.0375257942068122,0.0238446900357871
"LTT 1445 A c",0.0524973090476029,0.0976485873691183,-0.0451512783215154
"LTT 3780 b",0.129135237446104,0.198277838636537,-0.069142601190433
"LTT 3780 c",0.0340733126219479,0.0596897052454589,-0.025616392623511
"LTT 9779 b",0.345242343363751,0.472142256642804,-0.126899913279053
"MASCARA-4 b",0.440597601991536,0.541436323338344,-0.100838721346808
"NGTS-1 b",0.147548698325839,0.169490230046111,-0.021941531720272
"NGTS-10 b",0.291634263341893,0.307568848240899,-0.015934584899006
"NGTS-11 b",0.0712291182840566,0.0790512827045066,-0.00782216442045
"NGTS-12 b",0.208839996507718,0.288462028379996,-0.079622031872278
"NGTS-13 b",0.398129794713535,0.377117672534583,0.021012122178952
"NGTS-14 A b",0.188490602329317,0.259419662191425,-0.070929059862108
"NGTS-15 b",0.217432256038025,0.260183934985861,-0.042751678947836
"NGTS-16 b",0.214723814536186,0.268081420528367,-0.053357605992181
"NGTS-17 b",0.272231075306811,0.339413548009069,-0.067182472702258
"NGTS-18 b",0.242403987940036,0.320051970550022,-0.077647982609986
"NGTS-2 b",0.266274996747426,0.342215881588668,-0.075940884841242
"NGTS-20 b",0.197033030565567,0.143504955035284,0.053528075530283
"NGTS-21 b",0.295684387868989,0.313937788194533,-0.018253400325544
"NGTS-23 b",0.24110857416753,0.306295060250172,-0.065186486082642
"NGTS-24 b",0.270031116449118,0.350113367131175,-0.080082250682057
"NGTS-25 b",0.206288237895363,0.24871984306932,-0.042431605173957
"NGTS-26 b",0.224426791664353,0.307314090642753,-0.0828872989784
"NGTS-27 b",0.322775243850618,0.422464525004458,-0.09968928115384
"NGTS-30 b",0.111717983047011,0.0956105265839554,0.0161074564630556
"NGTS-33 b",0.425838817956919,0.475454105418694,-0.049615287461775
"NGTS-4 b",0.285139804249036,0.388581764451125,-0.103441960202089
"NGTS-5 b",0.15221888582144,0.21076096094566,-0.05854207512422
"NGTS-6 b",0.25686005778473,0.295315007770107,-0.038454949985377
"NGTS-8 b",0.262052136000061,0.310880697016789,-0.048828561016728
"NGTS-9 b",0.337031947422401,0.337120729625761,-8.8782203360005e-05
"OGLE-TR-132 b",0.391842928484446,0.481058772577892,-0.089215844093446
"OGLE-TR-56 b",0.430327820366597,0.53175553460882,-0.101427714242223
"PDS 70 b",0.245354382689454,0.274959875678292,-0.029605492988838
"PDS 70 c",0.201782813181942,0.221715537665911,-0.019932724483969
"PH1 b",0.105865477744237,0.0907701322191934,0.0150953455250436
"PH2 b",0.0393239807544689,0.0434106947239701,-0.0040867139695012
"Qatar-1 b",0.286462940441442,0.3294780016814,-0.043015061239958
"Qatar-10 b",0.357834898105679,0.466282831885461,-0.108447933779782
"Qatar-2 b",0.299308144762356,0.310625939418643,-0.011317794656287
"Qatar-3 b",0.406504395943166,0.396479249993631,0.010025145949535
"Qatar-4 b",0.377198830378983,0.321071000942603,0.05612782943638
"Qatar-5 b",0.356295077375748,0.328713728886964,0.027581348488784
"Qatar-6 b",0.188774751602894,0.22451787124551,-0.035743119642616
"Qatar-7 b",0.403847539474936,0.491249076503707,-0.087401537028771
"Qatar-8 b",0.253185618072012,0.339413548009069,-0.086227929937057
"Qatar-9 b",0.23523991180351,0.257126843808117,-0.021886932004607
"Ross 176 b",0.090716914989876,0.141976409446412,-0.051259494456536
"TIC 139270665 b",0.136645043816284,0.147326319007464,-0.01068127519118
"TIC 237913194 b",0.22329135237389,0.216365628104858,0.00692572426903201
"TIC 257060897 b",0.32029955976896,0.417114615443406,-0.096815055674446
"TIC 393818343 b",0.244400973849455,0.173438972817364,0.070962001032091
"TIC 46432937 b",0.229128486720795,0.190380353094031,0.038748133626764
"TIC 4672985 b",0.309331875236488,0.0999923572720556,0.209339517964432
"TOI-1052 b",0.187445701049993,0.257381601406262,-0.069935900356269
"TOI-1062 b",0.172300358328659,0.242605660713831,-0.070305302385172
"TOI-1064 b",0.119988744553378,0.167961684457239,-0.047972939903861
"TOI-1064 c",0.0725357279826924,0.129748044735434,-0.0572123167527416
"TOI-1075 b",0.222373865492267,0.305276029857591,-0.082902164365324
"TOI-1107 b",0.38594274400344,0.408452857106463,-0.022510113103023
"TOI-1117 b",0.254946778535061,0.360048913458844,-0.105102134923783
"TOI-1130 b",0.127912715141745,0.178406745981199,-0.050494030839454
"TOI-1130 c",0.13480725103547,0.13382416630576,0.00098308472971001
"TOI-1173 b",0.126982162197158,0.18936132270145,-0.062379160504292
"TOI-1194 b",0.22960323739079,0.290319211270476,-0.060715973879686
"TOI-1199 b",0.256118496065622,0.346801518355285,-0.090683022289663
"TOI-1201 b",0.094915239591263,0.147326319007464,-0.052411079416201
"TOI-1221 b",0.34257006940128,0.0803250706952335,0.262244998706047
"TOI-1231 b",0.0315272336960235,0.0521998318599852,-0.0206725981639617
"TOI-1238 b",0.178708174023167,0.256872086209971,-0.078163912186804
"TOI-1238 c",0.0991765207101725,0.145288258222301,-0.0461117375121285
"TOI-1246 b",0.142188210689145,0.211525233740096,-0.069337023050951
"TOI-1246 c",0.129336131108202,0.187957608335669,-0.058621477227467
"TOI-1246 d",0.0679970300748249,0.117970600973174,-0.0499735708983491
"TOI-1246 e",0.0562761062489953,0.0864341578987593,-0.030158051649764
"TOI-1248 b",0.146735516493794,0.210783889129493,-0.064048372635699
"TOI-1249 b",0.103528479868425,0.153412478027157,-0.049883998158732
"TOI-125 b",0.160890597060974,0.232415356788016,-0.071524759727042
"TOI-125 c",0.117180240554492,0.179120067256006,-0.061939826701514
"TOI-125 d",0.0907012634676769,0.13079255088783,-0.0400912874201531
"TOI-1259 A b",0.170274861661584,0.213563294525259,-0.043288432863675
"TOI-1260 b",0.130309959809665,0.190125595495886,-0.059815635686221
"TOI-1260 c",0.0936495568934207,0.134078923903905,-0.0404293670104843
"TOI-1260 d",0.0616553479806158,0.09535576898581,-0.0337004210051942
"TOI-1266 b",0.0369924056619518,0.0739561307415993,-0.0369637250796475
"TOI-1266 c",0.0232971194193119,0.0563778564695692,-0.0330807370502573
"TOI-1268 b",0.158575633184419,0.202328484447049,-0.04375285126263
"TOI-1269 b",0.151521388255947,0.22423763788755,-0.072716249631603
"TOI-1272 b",0.159189292868454,0.216620385703004,-0.05743109283455
"TOI-1273 b",0.202421795584483,0.27674317886531,-0.074321383280827
"TOI-1279 b",0.110979936894825,0.161592744503605,-0.05061280760878
"TOI-1288 b",0.207870695687843,0.274817211423331,-0.066946515735488
"TOI-1294 b",0.236192372697642,0.323042824752248,-0.086850452054606
"TOI-1295 b",0.457715413118019,0.569459659134334,-0.111744246016315
"TOI-1296 b",0.241528526140091,0.328672967671261,-0.08714444153117
"TOI-1298 b",0.224767910406539,0.293811937941049,-0.06904402753451
"TOI-132 b",0.237715256041591,0.323618576924057,-0.085903320882466
"TOI-1333 b",0.353478418146663,0.39596973479734,-0.042491316650677
"TOI-1347 b",0.238700429295996,0.324892364914784,-0.086191935618788
"TOI-1347 c",0.156843565902961,0.222989325656638,-0.066145759753677
"TOI-1386 b",0.0941685081601862,0.124915293098617,-0.0307467849384308
"TOI-1410.01",0.200124358593384,0.283290449137646,-0.083166090544262
"TOI-1411 b",0.141890530615655,0.216977046340407,-0.075086515724752
"TOI-1416 b",0.244929315409853,0.354699003897791,-0.109769688487938
"TOI-1420 b",0.139618103977029,0.212034748936387,-0.072416644959358
"TOI-1422 b",0.123731091744098,0.189106565103304,-0.065375473359206
"TOI-1431 b",0.493422971767446,0.572007235115787,-0.078584263348341
"TOI-1439 b",0.123604816374774,0.158892313963264,-0.03528749758849
"TOI-1443 b",0.0913884653187465,0.100873818561639,-0.0094853532428925
"TOI-1444 b",0.361409777222115,0.510870506712863,-0.149460729490748
"TOI-1448 b",0.0588181765351278,0.0767584643211983,-0.0179402877860705
"TOI-1450 A b",0.0907888208715044,0.152166713372226,-0.0613778925007216
"TOI-1451 b",0.110584171123696,0.15250554097776,-0.041921369854064
"TOI-1452 b",0.0263328944276283,0.0512827045066619,-0.0249498100790336
"TOI-1453 b",0.137774636951888,0.208773851680126,-0.070999214728238
"TOI-1453 c",0.109905192957897,0.177082006470843,-0.067176813512946
"TOI-1468 b",0.0898310429066084,0.14235854584363,-0.0525275029370216
"TOI-1468 c",0.0236176816567864,0.0543652714442208,-0.0307475897874344
"TOI-1470 b",0.104087826315373,0.155223804549971,-0.051135978234598
"TOI-1470 c",0.0348326566137321,0.063256311619494,-0.0284236550057619
"TOI-1472 b",0.120361607389754,0.174875805670904,-0.05451419828115
"TOI-150.01",0.31089779058533,0.326038774106438,-0.015140983521108
"TOI-1518 b",0.490008419960759,0.603087662089522,-0.113079242128763
"TOI-157 b",0.309965806545701,0.372786793366112,-0.062820986820411
"TOI-1601 b",0.294165617753352,0.348831936412503,-0.054666318659151
"TOI-163 b",0.320990639269753,0.393422158815887,-0.072431519546134
"TOI-1669 c",0.21507515502272,0.29563600234377,-0.08056084732105
"TOI-1670 b",0.206828203074319,0.23878429674165,-0.031956093667331
"TOI-1670 c",0.129187687302244,0.142485924642702,-0.013298237340458
"TOI-1685 b",0.159771877135118,0.23878429674165,-0.079012419606532
"TOI-169 b",0.325647479701502,0.405141008330573,-0.079493528629071
"TOI-1694 b",0.151149585895249,0.208516546506,-0.057366960610751
"TOI-1695 b",0.0975211964082097,0.146052531016738,-0.0485313346085283
"TOI-1696 b",0.0900674370302696,0.0928081930043563,-0.0027407559740867
"TOI-1710 b",0.0826803518635516,0.121848011616946,-0.0391676597533944
"TOI-172 b",0.34664462391999,0.27343133008942,0.07321329383057
"TOI-1728 b",0.116595499984316,0.163630805288768,-0.047035305304452
"TOI-1736 b",0.173958566065963,0.248411586375564,-0.074453020309601
"TOI-1742 b",0.0994450795565006,0.145056428807989,-0.0456113492514884
"TOI-1749 b",0.205581928495174,0.179935291570071,0.025646636925103
"TOI-1749 c",0.103988982301133,0.139683591063103,-0.03569460876197
"TOI-1749 d",0.0755502708467146,0.104017527322752,-0.0284672564760374
"TOI-1751 b",0.0994115335168946,0.134241968766718,-0.0348304352498234
"TOI-1753 b",0.165926239327651,0.224372659414567,-0.058446420086916
"TOI-1759 b",0.0498293391019235,0.0810893434896696,-0.0312600043877461
"TOI-1775 b",0.122139927937575,0.148572083662395,-0.02643215572482
"TOI-1776 b",0.193021892949841,0.291572618653351,-0.09855072570351
"TOI-178 b",0.151428968746493,0.233179629582452,-0.081750660835959
"TOI-178 c",0.128240036290756,0.190635110692176,-0.06239507440142
"TOI-178 d",0.0846117037217988,0.144014470231575,-0.0594027665097762
"TOI-178 e",0.0714507204080158,0.121086286398492,-0.0496355659904762
"TOI-178 f",0.0643804359833034,0.100960436145008,-0.0365800001617046
"TOI-178 g",0.0448675720050697,0.0879677986395944,-0.0431002266345247
"TOI-1789 b",0.353123485829705,0.459149619137391,-0.106026133307686
"TOI-1794 b",0.148981412235365,0.221183094285787,-0.072201682050422
"TOI-1801 b",0.0567472146212854,0.0940055537156396,-0.0372583390943542
"TOI-1803 b",0.106604577150434,0.15853565332586,-0.051931076175426
"TOI-1803 c",0.0696134853287177,0.118029195220747,-0.0484157098920293
"TOI-1807 b",0.275159052408319,0.399816574529335,-0.124657522121016
"TOI-181 b",0.144367380250794,0.196265253611189,-0.051897873360395
"TOI-1811 b",0.195712860583199,0.213359488446743,-0.017646627863544
"TOI-1820 b",0.305925215434923,0.318523424961149,-0.012598209526226
"TOI-1823 b",0.0624115693891552,0.0761546888135938,-0.0137431194244386
"TOI-1824 b",0.0742441525029231,0.102914426922783,-0.0286702744198599
"TOI-1836 b",0.152000137914548,0.214327567319695,-0.062327429405147
"TOI-1836 c",0.340274927507792,0.479683081547907,-0.139408154040115
"TOI-1842 b",0.202719772013369,0.273826204366545,-0.071106432353176
"TOI-1853 b",0.283816734566603,0.345018215168267,-0.061201480601664
"TOI-1855 b",0.321063749608981,0.401574401956538,-0.080510652347557
"TOI-1898 b",0.119519806849532,0.140075917764247,-0.020556110914715
"TOI-1899 b",0.0739452114867962,0.0645300996102209,0.0094151118765753
"TOI-1937 A b",0.428907645610384,0.502458410822103,-0.0735507652117189
"TOI-1994 b",0.696235989365341,0.551626627264158,0.144609362101183
"TOI-2000 b",0.247265255911092,0.347311033551576,-0.100045777640484
"TOI-2000 c",0.17955943970434,0.232670114386162,-0.053110674681822
"TOI-2010 b",0.0997993214177603,0.070185718289048,0.0296136031287123
"TOI-2015 b",0.0634445346385263,0.103482536366647,-0.0400380017281207
"TOI-2019 b",0.148088409669431,0.201961633505719,-0.053873223836288
"TOI-2025 b",0.299582474209325,0.265279086948768,0.034303387260557
"TOI-2031 A b",0.254508425339591,0.314192545792678,-0.059684120453087
"TOI-2076 c",0.0980211174114455,0.106605864519909,-0.00858474710846351
"TOI-2076 d",0.068054333693158,0.0848291850304435,-0.0167748513372855
"TOI-2088 b",0.0425056102569458,0.0447430769622704,-0.0022374667053246
"TOI-2095 b",0.032793107185218,0.0566326140677145,-0.0238395068824965
"TOI-2095 c",0.0322549743880564,0.0438947341604463,-0.0116397597723899
"TOI-2107 b",0.26434899465438,0.324128092120347,-0.059779097465967
"TOI-2109 b",0.768713556431187,0.897077930349273,-0.128364373918086
"TOI-2120 b",0.0382065033507146,0.066058645199093,-0.0278521418483784
"TOI-2128 b",0.107329065621298,0.167077675591674,-0.059748609970376
"TOI-2134 b",0.091344963781768,0.137900287876086,-0.046555324094318
"TOI-2134 c",0.0319399346697796,0.0461875525437546,-0.014247617873975
"TOI-2136 b",0.0389484790132154,0.068860978778692,-0.0299124997654766
"TOI-2141 b",0.115987068398713,0.152166713372226,-0.036179644973513
"TOI-2145 b",0.367157220348778,0.315575879550608,0.05158134079817
"TOI-2152 A b",0.39058224786768,0.42730491936922,-0.03672267150154
"TOI-2154 b",0.295978928664148,0.370748732580949,-0.074769803916801
"TOI-2158 b",0.232851020426985,0.270883754107966,-0.038032733680981
"TOI-2169 A b",0.268690649136632,0.31572109138155,-0.047030442244918
"TOI-2180 b",0.132343828733548,0.0568873716658599,0.0754564570676881
"TOI-2193 A b",0.324944233962986,0.417369373041551,-0.092425139078565
"TOI-2196 b",0.326814877543233,0.442080860061651,-0.115265982518418
"TOI-220 b",0.121497492086485,0.173311594018292,-0.051814101931807
"TOI-2207 b",0.236661392578963,0.288971543576287,-0.052310150997324
"TOI-2236 b",0.340337682497886,0.398262553180649,-0.057924870682763
"TOI-2295 b",0.138760043538712,0.15853565332586,-0.019775609787148
"TOI-2328 b",0.129800027166025,0.18273762514967,-0.052937597983645
"TOI-2338 b",0.278011513463737,0.171783048429419,0.106228465034318
"TOI-2346 b",0.326527798600804,0.398517310778794,-0.07198951217799
"TOI-2364 b",0.185290203721116,0.246172267087866,-0.06088206336675
"TOI-2368 b",0.189741072985435,0.222989325656638,-0.033248252671203
"TOI-2373 b",0.345476915735236,0.187323261916287,0.158153653818949
"TOI-2374 b",0.14695336475568,0.193692201869921,-0.046738837114241
"TOI-2379 b",0.237611446095838,0.127200468753981,0.110410977341857
"TOI-238 c",0.0958065006988314,0.145543015820447,-0.0497365151216156
"TOI-2382 b",0.269388620534899,0.331516062466563,-0.062127441931664
"TOI-2384 b",0.212746465749566,0.194889562581204,0.017856903168362
"TOI-2406 b",0.0581505828311066,0.0826178890785418,-0.0244673062474352
"TOI-2416 b",0.284145084866054,0.243369933508267,0.040775151357787
"TOI-2420 b",0.297192792413291,0.368608768756528,-0.071415976343237
"TOI-2421 b",0.27240347567374,0.359029883066262,-0.086626407392522
"TOI-244 b",0.0453895685648389,0.08491070746185,-0.0395211388970111
"TOI-2443 b",0.0578288430100284,0.100450920948717,-0.0426220779386886
"TOI-2447 b",0.069482750918901,0.073701373143454,-0.00421862222455299
"TOI-2458 b",0.253445949054834,0.352762846151886,-0.099316897097052
"TOI-2485 b",0.26656705816489,0.257126843808117,0.009440214356773
"TOI-2497 b",0.407587248021874,0.37457009655313,0.033017151468744
"TOI-2498 b",0.243885296036944,0.335846941635034,-0.09196164559809
"TOI-2524 b",0.206851545418999,0.248465085471174,-0.041613540052175
"TOI-2529 b",0.174879010671017,0.130257559931725,0.044621450739292
"TOI-2537 b",0.0910273993071813,0.0543397956844063,0.036687603622775
"TOI-2567 b",0.22721988565773,0.312664000203806,-0.085444114546076
"TOI-257 b",0.167485943733392,0.229867780806563,-0.062381837073171
"TOI-2570 b",0.270147955524291,0.33278985045729,-0.062641894932999
"TOI-2580 b",0.438611770871017,0.582197539041602,-0.143585768170585
"TOI-2583 A b",0.245536552722493,0.339158790410924,-0.093622237688431
"TOI-2587 A b",0.244238985431671,0.336356456831325,-0.092117471399654
"TOI-2589 b",0.189275965028184,0.119048225613329,0.070227739414855
"TOI-260 b",0.0555180646921866,0.0938272233969378,-0.0383091587047512
"TOI-2641 b",0.236397266185689,0.321580516138894,-0.085183249953205
"TOI-269 b",0.0652567284422209,0.103508012126462,-0.0382512836842411
"TOI-270 b",0.0658062510999771,0.11624589203373,-0.0504396409337529
"TOI-270 c",0.0548878537564182,0.092553435406211,-0.0376655816497928
"TOI-270 d",0.0343544446204784,0.0668229179935291,-0.0324684733730507
"TOI-2714 b",0.297971202608926,0.376608157338293,-0.078636954729367
"TOI-2796 b",0.205961494848857,0.275214633276437,-0.06925313842758
"TOI-2803 A b",0.352885160158673,0.450487860800448,-0.097602700641775
"TOI-2818 b",0.252251362636383,0.318778182559295,-0.066526819922912
"TOI-2842 b",0.258180503992038,0.342980154383104,-0.084799650391066
"TOI-286 b",0.149861093773293,0.217639416095585,-0.067778322322292
"TOI-286 c",0.0495225469499033,0.0892415866303212,-0.0397190396804179
"TOI-2876 b",0.147614885952175,0.204901536188317,-0.057286650236142
"TOI-2886 b",0.379555015557324,0.472142256642804,-0.09258724108548
"TOI-2969 b",0.240348471503369,0.270374238911676,-0.030025767408307
"TOI-2977 b",0.320143334116729,0.361577459047716,-0.041434124930987
"TOI-2981 b",0.293121445662588,0.314192545792678,-0.02107110013009
"TOI-2986 b",0.289264385510603,0.381448551703055,-0.092184166192452
"TOI-2989 b",0.252879141593329,0.223244083254783,0.029635058338546
"TOI-2992 b",0.388855819468263,0.407943341910173,-0.01908752244191
"TOI-3023 b",0.287785214047073,0.374824854151275,-0.087039640104202
"TOI-3071 b",0.386733108106356,0.517234351514534,-0.130501243408178
"TOI-3135 b",0.251823991800544,0.297378544315084,-0.04555455251454
"TOI-3160 A b",0.302877991805165,0.360303671056989,-0.057425679251824
"TOI-3235 b",0.115007066497572,0.122105316791073,-0.007098250293501
"TOI-3261 b",0.302393213918349,0.406924311517591,-0.104531097599242
"TOI-329 b",0.207911636223355,0.277257789213563,-0.069346152990208
"TOI-332 b",0.351550763838033,0.44488319364125,-0.093332429803217
"TOI-3321 b",0.290093675068443,0.379920006114182,-0.0898263310457389
"TOI-3331 A b",0.32542442532132,0.347311033551576,-0.021886608230256
"TOI-3364 b",0.271114431217195,0.290245331567014,-0.019130900349819
"TOI-3464 b",0.333486673628222,0.399536341171375,-0.066049667543153
"TOI-3474 b",0.263237256215665,0.337885002420197,-0.074647746204532
"TOI-3486 b",0.206334297662486,0.271393269304257,-0.065058971641771
"TOI-3493 b",0.169992199133423,0.248974600667465,-0.078982401534042
"TOI-3523 A b",0.385540216657969,0.473670802231677,-0.088130585573708
"TOI-3540 A b",0.277113341742043,0.349858609533029,-0.072745267790986
"TOI-3568 b",0.140164880975959,0.197258808243956,-0.057093927267997
"TOI-3593 b",0.26196432778014,0.26629811734135,-0.00433378956121
"TOI-3629 b",0.114481378705847,0.144014470231575,-0.029533091525728
"TOI-3682 b",0.282775171259381,0.390365067638142,-0.107589896378761
"TOI-3688 A b",0.296720484218638,0.359029883066262,-0.062309398847624
"TOI-3693 b",0.162813904197317,0.17229256362571,-0.00947865942839299
"TOI-3714 b",0.144077861389791,0.159299926120297,-0.015222064730506
"TOI-3757 b",0.120204107731422,0.161592744503605,-0.041388636772183
"TOI-3785 b",0.0734000092191805,0.116500649631875,-0.0431006404126945
"TOI-3807 b",0.308136383836938,0.387562734058543,-0.079426350221605
"TOI-3819 b",0.319557566450786,0.384250885282654,-0.064693318831868
"TOI-3837 b",0.219857694169396,0.268336178126513,-0.048478483957117
"TOI-3856 b",0.279403863591917,0.361577459047716,-0.082173595455799
"TOI-3877 b",0.251859393641032,0.336356456831325,-0.084497063190293
"TOI-3884 b",0.0549805378405833,0.0805798282933788,-0.0255992904527955
"TOI-3894 b",0.285303695382045,0.358265610271826,-0.072961914889781
"TOI-3912 b",0.2655343314927,0.353425215907064,-0.087890884414364
"TOI-3919 b",0.308367862247109,0.27343133008942,0.034936532157689
"TOI-3976 A b",0.212408454007634,0.29814281710952,-0.085734363101886
"TOI-3980 b",0.294455340718725,0.381193794104909,-0.086738453386184
"TOI-3984 A b",0.0792717141499821,0.111660255267113,-0.0323885411171309
"TOI-4010 b",0.236779147672247,0.335337426438744,-0.098558278766497
"TOI-4010 c",0.13609526787915,0.199296869029119,-0.063201601149969
"TOI-4010 d",0.0973545944095602,0.13382416630576,-0.0364695718961998
"TOI-406 c",0.0679640078378179,0.117010164828166,-0.0490461569903481
"TOI-406.01",0.0350528955432477,0.0619825236287672,-0.0269296280855195
"TOI-4087 b",0.272965799417489,0.339668305607215,-0.066702506189726
"TOI-411 b",0.221991379389243,0.284385906809671,-0.062394527420428
"TOI-411 c",0.143922977556979,0.205411051384608,-0.061488073827629
"TOI-4127 b",0.164540791143153,0.122385550149033,0.04215524099412
"TOI-4137 b",0.316830441685876,0.368201156599496,-0.05137071491362
"TOI-4145 A b",0.186724875686846,0.241841387919395,-0.055116512232549
"TOI-4153 b",0.320157117729993,0.393422158815887,-0.073265041085894
"TOI-4201 b",0.185073501940373,0.152930986166662,0.032142515773711
"TOI-421 b",0.135408370073009,0.203118233001299,-0.06770986292829
"TOI-421 c",0.0826899614875859,0.13000280233358,-0.0473128408459941
"TOI-4214 b",0.303222592553625,0.386543703665962,-0.083321111112337
"TOI-431 b",0.311020579604874,0.442590375257942,-0.131569795653068
"TOI-431 d",0.0834763235684874,0.129493287137289,-0.0460169635688016
"TOI-4406 b",0.150871775643114,0.198532596234683,-0.047660820591569
"TOI-4438 b",0.0426965030161029,0.0790512827045066,-0.0363547796884037
"TOI-4463 A b",0.263316350842757,0.323618576924057,-0.0603022260813
"TOI-4465 b",0.186981494371747,0.0770132219193437,0.109968272452403
"TOI-4487 A b",0.321133062980128,0.385779430871526,-0.064646367891398
"TOI-4515 b",0.17623300683793,0.147835834203755,0.028397172634175
"TOI-4600 b",0.178726481871675,0.0566326140677145,0.122093867803961
"TOI-4600 c",0.233685589391711,0.0168904287570377,0.216795160634673
"TOI-4603 b",0.525050934406361,0.39546021960105,0.129590714805311
"TOI-4734 b",0.248258332623207,0.342215881588668,-0.093957548965461
"TOI-4791 b",0.325745357845996,0.34323491198125,-0.017489554135254
"TOI-4794 b",0.319069078498045,0.394441189208468,-0.075372110710423
"TOI-480 b",0.203460889394781,0.273670802231677,-0.070209912836896
"TOI-481 b",0.291396237857526,0.317249636970423,-0.025853399112897
"TOI-4860 b",0.115223060378481,0.145033500624156,-0.029810440245675
"TOI-4914 b",0.167532220030179,0.195985020253229,-0.02845280022305
"TOI-4961 b",0.209960610541476,0.202353960206863,0.007606650334613
"TOI-4994 b",0.120657844526582,0.151045779940387,-0.030387935413805
"TOI-500 b",0.258427183826487,0.380174763712328,-0.121747579885841
"TOI-5005 b",0.167224695062571,0.233179629582452,-0.065954934519881
"TOI-5027 b",0.248887114197416,0.237255751152778,0.011631363044638
